KHM,Quarter,mahieu,lat,lon,Quarter,DO,Temperature,pH,Salinity,NH3,PO4,BOD5,TSS,Coliform,Alkalinity,Transparency,H2S,COD,CN,As,Cd,Pb,Cu,Hg,Zn,Total_Cr,Alkalinity_source,Transparency_source
NB60,,NB60,480158,2319552,,6.2,,8.04,,,,,4.5,1.5,,,0.02004403377483755,,,0.0016,0.0001,0.00045,0.00045,0.00025,0.0072,,,
NB60,,NB60,480158,2319552,,6.14,,8.06,,,,,4.5,1.5,,,0.04412221326945059,,,0.0017,0.0001,0.00045,0.00045,0.00025,0.0127,,,
NB60,,NB60,480158,2319552,,6.33,,8.14,,,,,4.2,1.5,,,0.04453643717879144,,,0.0015,0.0001,0.00045,0.00045,0.00025,0.013,,,
NB60,,NB60,480158,2319552,,6.27,,8.04,,,,,4.2,1.5,,,0.024567837978520152,,,0.0017,0.0001,0.00045,0.00045,0.00025,0.0121,,,
NB60,,NB60,480158,2319552,,6.27,,8.08,,,,,3.8,1.5,,,0.02892734257076349,,,0.0013,0.0001,0.00045,0.00045,0.00025,0.0095,,,
NB60,,NB60,480158,2319552,,6.24,,8.05,,,,,3.4,1.5,,,0.06,,,0.0015,0.0001,0.00045,0.00045,0.00025,0.0111,,,
NB60,,NB60,480158,2319552,,6.38,,8.15,,,,,<3,1,,,0.03142226822078973,,,0.0014,0.0001,0.0001,0.0007,0.0001,0.0143,,,
NB60,,NB60,480158,2319552,,6.18,,8.06,,,,,3.4,1,,,0.06,,,0.0017,0.0001,0.0001,0.0008,0.0001,0.0121,,,
NB60,,NB60,480158,2319552,,6.32,,8.05,,,,,<3,1,,,0.03742709390593399,,,0.0023,0.0001,0.0019,0.00015,0.0001,0.0283,,,
NB60,,NB60,480158,2319552,,6.28,,8.07,,,,,<3,1,,,0.04342781335200621,,,0.0015,0.0001,0.0001,0.00015,0.0001,0.001,,,
NB61,,NB61,456306,2314890,,6.59,,8.06,,,,,3.7,1.5,,,0.06,,,0.0014,0.0007,0.001,0.00045,0.00025,0.0085,,,
NB61,,NB61,456306,2314890,,6.97,,8.1,,,,,3.8,1.5,,,0.039276223585931934,,,0.0017,0.0001,0.00045,0.00045,0.00025,0.0029,,,
NB61,,NB61,456306,2314890,,6.38,,8.06,,,,,3.9,1.5,,,0.026036684265460495,,,0.0013,0.0001,0.00045,0.00045,0.00025,0.0096,,,
NB61,,NB61,456306,2314890,,6.61,,8.08,,,,,3.9,1.5,,,0.03599173528913341,,,0.0018,0.0001,0.00045,0.00045,0.00025,0.0041,,,
NB61,,NB61,456306,2314890,,6.39,,8.09,,,,,3.9,1.5,,,0.0369724866010255,,,0.001,0.0001,0.00045,0.00045,0.00025,0.0096,,,
NB61,,NB61,456306,2314890,,6.3,,8.05,,,,,3.9,1.5,,,0.022829471674903463,,,0.003,0.0001,0.00045,0.00045,0.00025,0.0062,,,
NB61,,NB61,456306,2314890,,6.24,,8.02,,,,,4.2,1.5,,,0.034133938133213054,,,0.0012,0.0001,0.00045,0.00045,0.00025,0.0096,,,
NB61,,NB61,456306,2314890,,6.18,,8.03,,,,,4.2,1.5,,,0.028613326071777478,,,0.0024,0.0001,0.00045,0.00045,0.00025,0.0046,,,
NB61,,NB61,456306,2314890,,6.3,,8.11,,,,,3.7,1.5,,,0.052372821098577646,,,0.002,0.0001,0.00045,0.00045,0.00025,0.0066,,,
NB61,,NB61,456306,2314890,,6.22,,8.08,,,,,3.6,1.5,,,0.03792635291447397,,,0.0024,0.0001,0.00045,0.00045,0.00025,0.0068,,,
NB61,,NB61,456306,2314890,,6.2,,8.04,,,,,3.9,1.5,,,0.033801713106931405,,,0.0017,0.0001,0.00045,0.00045,0.00025,0.0104,,,
NB61,,NB61,456306,2314890,,6.24,,8.06,,,,,<3,1.5,,,0.03603805342649457,,,0.0021,0.0001,0.00045,0.00045,0.00025,0.0093,,,
NB61,,NB61,456306,2314890,,6.24,,8.1,,,,,3.3,1,,,0.04061044670031191,,,0.0019,0.0001,0.0001,0.00015,0.0001,0.012,,,
NB61,,NB61,456306,2314890,,6.14,,8.05,,,,,3.6,1,,,0.04684438260555145,,,0.0018,0.0001,0.0001,0.00015,0.0001,0.0101,,,
NB61,,NB61,456306,2314890,,6.12,,8.02,,,,,3.6,1,,,0.026061551465226963,,,0.0035,0.0001,0.0001,0.00015,0.0002,0.0074,,,
NB61,,NB61,456306,2314890,,6.28,,8.03,,,,,<3,1,,,0.02566867683167921,,,0.0013,0.0001,0.0001,0.00015,0.0001,0.001,,,
NB62,,NB62,465215,2316094,,6.86,,8.09,,,,,5.1,1.5,,,0.05591298256514199,,,0.0016,0.0001,0.0011,0.00045,0.00025,0.0052,,,
NB62,,NB62,465215,2316094,,6.68,,8.11,,,,,3.4,1.5,,,0.032250141897167635,,,0.0013,0.0001,0.00045,0.00045,0.00025,0.0039,,,
NB62,,NB62,465215,2316094,,6.45,,8.06,,,,,3.4,1.5,,,0.022402077239764503,,,0.0016,0.0001,0.00045,0.00045,0.00025,0.0055,,,
NB62,,NB62,465215,2316094,,6.25,,8.1,,,,,4.1,1.5,,,0.04399506555289609,,,0.0016,0.0001,0.00045,0.00045,0.00025,0.0039,,,
NB62,,NB62,465215,2316094,,6.17,,8.08,,,,,3.7,1.5,,,0.0443082777327454,,,0.0012,0.0001,0.00045,0.00045,0.00025,0.0079,,,
NB62,,NB62,465215,2316094,,6.1,,8.06,,,,,3.9,1.5,,,0.021495593415487353,,,0.0015,0.0001,0.00045,0.00045,0.00025,0.0032,,,
NB62,,NB62,465215,2316094,,6.04,,8.03,,,,,3.8,1.5,,,0.0407042383456986,,,0.0014,0.0001,0.00045,0.00045,0.00025,0.0055,,,
NB62,,NB62,465215,2316094,,6,,8.04,,,,,3.9,1.5,,,0.04890661587615512,,,0.0013,0.0001,0.00045,0.00045,0.00025,0.0069,,,
NB62,,NB62,465215,2316094,,6.11,,8.1,,,,,3.5,1.5,,,0.04290095893075906,,,0.0012,0.0001,0.00045,0.00045,0.00025,0.0077,,,
NB62,,NB62,465215,2316094,,6.02,,8.02,,,,,4.3,1.5,,,0.04710281651462167,,,0.0017,0.0001,0.00045,0.00045,0.00025,0.0051,,,
NB62,,NB62,465215,2316094,,6.09,,8.05,,,,,4.2,1.5,,,0.02250447881968772,,,0.0011,0.0001,0.00045,0.00045,0.00025,0.0087,,,
NB62,,NB62,465215,2316094,,6.04,,8.03,,,,,3.9,1.5,,,0.04223169386934028,,,0.002,0.0001,0.00045,0.00045,0.00025,0.0071,,,
NB62,,NB62,465215,2316094,,6.04,,8.08,,,,,3.2,1,,,0.033559521762298115,,,0.0018,0.0001,0.0001,0.0016,0.0001,0.0124,,,
NB62,,NB62,465215,2316094,,6.09,,8.04,,,,,3.8,1,,,0.03143640453889524,,,0.0014,0.0001,0.0001,0.0014,0.0001,0.0106,,,
NB62,,NB62,465215,2316094,,6.08,,8.04,,,,,<3,1,,,0.051360627515212934,,,0.0023,0.0001,0.0001,0.00015,0.0001,0.0085,,,
NB62,,NB62,465215,2316094,,6.1,,8.01,,,,,<3,1,,,0.06,,,0.0021,0.0001,0.0001,0.00015,0.0003,0.0039,,,
NB63,,NB63,468221,2316643,,8.11,,7.85,,,,,4.5,1.5,,,0.06,,,0.0005,0.0001,0.00045,0.00045,0.00025,0.0048,,,
NB63,,NB63,468221,2316643,,6.93,,8.11,,,,,4.5,1.5,,,0.06,,,0.0013,0.0003,0.00045,0.00045,0.00025,0.0027,,,
NB63,,NB63,468221,2316643,,6.19,,8.13,,,,,4.2,1.5,,,0.03599164742692531,,,0.0015,0.0001,0.00045,0.00045,0.00025,0.0043,,,
NB63,,NB63,468221,2316643,,6.45,,8.13,,,,,4.1,1.5,,,0.04256511694544612,,,0.0016,0.0001,0.00045,0.00045,0.00025,0.0053,,,
NB63,,NB63,468221,2316643,,6.33,,8.14,,,,,3.8,1.5,,,0.04946396520427101,,,0.0007,0.0001,0.00045,0.00045,0.00025,0.0052,,,
NB63,,NB63,468221,2316643,,6.2,,8.11,,,,,3.7,1.5,,,0.03913615440341637,,,0.0019,0.0001,0.00045,0.00045,0.00025,0.0062,,,
NB63,,NB63,468221,2316643,,6.18,,8.08,,,,,4.2,1.5,,,0.039272477866470146,,,0.001,0.0001,0.00045,0.00045,0.00025,0.0043,,,
NB63,,NB63,468221,2316643,,6.12,,8.1,,,,,4.3,1.5,,,0.05049604424303291,,,0.0016,0.0001,0.00045,0.00045,0.00025,0.0052,,,
NB63,,NB63,468221,2316643,,6.28,,8.1,,,,,4.1,1.5,,,0.03665637701808126,,,0.002,0.0001,0.00045,0.00045,0.00025,0.0109,,,
NB63,,NB63,468221,2316643,,6.14,,8.08,,,,,4.1,1.5,,,0.028747583239838243,,,0.0021,0.0001,0.00045,0.00045,0.00025,0.0096,,,
NB63,,NB63,468221,2316643,,6.11,,8.06,,,,,3.9,1.5,,,0.03222516186889121,,,0.0016,0.0001,0.00045,0.00045,0.00025,0.0078,,,
NB63,,NB63,468221,2316643,,6.18,,8.05,,,,,3.6,1.5,,,0.04713578478053065,,,0.0024,0.0001,0.00045,0.00045,0.00025,0.008,,,
NB63,,NB63,468221,2316643,,6.22,,8.08,,,,,<3,1,,,0.037493854718441,,,0.0018,0.0001,0.0001,0.00015,0.0001,0.011,,,
NB63,,NB63,468221,2316643,,6.08,,8.05,,,,,3.3,1,,,0.042372399283309624,,,0.0017,0.0001,0.0001,0.00015,0.0001,0.0093,,,
NB63,,NB63,468221,2316643,,6.18,,8.09,,,,,<3,1,,,0.04775826645032459,,,0.0026,0.0001,0.0001,0.00015,0.0001,0.0127,,,
NB63,,NB63,468221,2316643,,6.12,,8.06,,,,,<3,1,,,0.03269176867616605,,,0.001,0.0001,0.0001,0.00015,0.0003,0.001,,,
NB64,,NB64,471418,2317955,,8.1,,7.75,,,,,4.8,1.5,,,0.04927459415794746,,,0.001,0.0001,0.00045,0.00045,0.00025,0.001,,,
NB64,,NB64,471418,2317955,,6.99,,8.17,,,,,4.5,1.5,,,0.04297036012538145,,,0.001,0.0001,0.001,0.00045,0.00025,0.0033,,,
NB64,,NB64,471418,2317955,,6.11,,8.09,,,,,4.6,1.5,,,0.02393117252773449,,,0.0014,0.0001,0.00045,0.00045,0.00025,0.0074,,,
NB64,,NB64,471418,2317955,,6.58,,8.15,,,,,4.4,1.5,,,0.06,,,0.0019,0.0001,0.00045,0.00045,0.00025,0.0072,,,
NB64,,NB64,471418,2317955,,6.47,,8.18,,,,,4.3,1.5,,,0.031232332401419875,,,0.002,0.0001,0.00045,0.00045,0.00025,0.0036,,,
NB64,,NB64,471418,2317955,,6.34,,8.14,,,,,4.3,1.5,,,0.020547329918340275,,,0.0017,0.0001,0.00045,0.00045,0.00025,0.0069,,,
NB64,,NB64,471418,2317955,,6.31,,8.12,,,,,3.3,1.5,,,0.025636517751227862,,,0.0022,0.0001,0.00045,0.00045,0.00025,0.0069,,,
NB64,,NB64,471418,2317955,,6.2,,8.14,,,,,4.4,1.5,,,0.025860660455316643,,,0.0022,0.0001,0.00045,0.00045,0.00025,0.0036,,,
NB64,,NB64,471418,2317955,,6.42,,8.15,,,,,4.1,1.5,,,0.038168720334685796,,,0.0024,0.0001,0.00045,0.00045,0.00025,0.0093,,,
NB64,,NB64,471418,2317955,,6.27,,8.12,,,,,3.7,1.5,,,0.03391156931196844,,,0.0023,0.0001,0.00045,0.00045,0.00025,0.0088,,,
NB64,,NB64,471418,2317955,,6.25,,8.09,,,,,3.6,1.5,,,0.03314562331249112,,,0.0017,0.0001,0.00045,0.00045,0.00025,0.0052,,,
NB64,,NB64,471418,2317955,,6.32,,8.07,,,,,4.4,1.5,,,0.046893477451000774,,,0.0026,0.0001,0.00045,0.00045,0.00025,0.0076,,,
NB64,,NB64,471418,2317955,,6.34,,8.13,,,,,<3,1,,,0.04236725657476205,,,0.0021,0.0001,0.0001,0.00015,0.0001,0.0092,,,
NB64,,NB64,471418,2317955,,6.19,,8.1,,,,,3.6,1,,,0.04200265199842862,,,0.0019,0.0001,0.0001,0.00015,0.0001,0.0078,,,
NB64,,NB64,471418,2317955,,6.32,,8.11,,,,,3.7,1,,,0.04345605591067575,,,0.0022,0.0001,0.0001,0.00015,0.0001,0.0132,,,
NB64,,NB64,471418,2317955,,6.24,,8.02,,,,,3.2,1,,,0.046832837374213836,,,0.0013,0.0001,0.0001,0.00015,0.0001,0.001,,,
NB65,,NB65,474853,2314090,,8,,8.02,,,,,4.2,1.5,,,0.017434722376791063,,,0.0009,0.0001,0.00045,0.00045,0.0016,0.001,,,
NB65,,NB65,474853,2314090,,6.8,,8.13,,,,,3.3,1.5,,,0.032815367524610624,,,0.0015,0.0001,0.00045,0.00045,0.00025,0.016,,,
NB65,,NB65,474853,2314090,,6.28,,8.1,,,,,3.7,1.5,,,0.01698369466565647,,,0.0013,0.0001,0.00045,0.00045,0.00025,0.0126,,,
NB65,,NB65,474853,2314090,,6.39,,8.1,,,,,3.7,1.5,,,0.0379462792948856,,,0.0016,0.0001,0.00045,0.00045,0.00025,0.0145,,,
NB65,,NB65,474853,2314090,,6.28,,8.11,,,,,3.4,1.5,,,0.03739027844847559,,,0.0012,0.0001,0.00045,0.00045,0.0007,0.001,,,
NB65,,NB65,474853,2314090,,6.18,,8.09,,,,,3.8,1.5,,,0.05472616657528455,,,0.0016,0.0001,0.00045,0.00045,0.00025,0.0085,,,
NB65,,NB65,474853,2314090,,6.14,,8.07,,,,,3.5,1.5,,,0.05762101292013666,,,0.0015,0.0001,0.00045,0.00045,0.00025,0.001,,,
NB65,,NB65,474853,2314090,,6.1,,8.11,,,,,3.8,1.5,,,0.04031182266166816,,,0.0014,0.0001,0.00045,0.00045,0.00025,0.0095,,,
NB65,,NB65,474853,2314090,,6.22,,8.13,,,,,3.7,1.5,,,0.031236679277810934,,,0.0018,0.0001,0.00045,0.00045,0.00025,0.0137,,,
NB65,,NB65,474853,2314090,,6.1,,8.07,,,,,3.2,1.5,,,0.04465989859226503,,,0.0017,0.0001,0.00045,0.00045,0.00025,0.0109,,,
NB65,,NB65,474853,2314090,,6.08,,8.04,,,,,3.2,1.5,,,0.030926001596569316,,,0.0012,0.0001,0.00045,0.00045,0.00025,0.001,,,
NB65,,NB65,474853,2314090,,6.15,,8.03,,,,,3.4,1.5,,,0.03743425193393387,,,0.0021,0.0001,0.00045,0.00045,0.00025,0.0112,,,
NB65,,NB65,474853,2314090,,6.17,,8.1,,,,,<3,1,,,0.05355970397680115,,,0.0016,0.0001,0.0001,0.00015,0.0001,0.0141,,,
NB65,,NB65,474853,2314090,,6.02,,8.04,,,,,3.8,1,,,0.030592911565412214,,,0.0018,0.0001,0.0001,0.00015,0.0001,0.0119,,,
NB65,,NB65,474853,2314090,,6.15,,8.06,,,,,<3,1,,,0.050166062805055686,,,0.0021,0.0001,0.0001,0.00015,0.0001,0.01,,,
NB65,,NB65,474853,2314090,,6.22,,8.01,,,,,<3,1,,,0.047885280446329795,,,0.0013,0.0001,0.0001,0.00015,0.0002,0.001,,,
NB66,,NB66,478861,2323246,,7.22,,8.01,,,,,3.7,1.5,,,0.026489681764498743,,,0.0012,0.0001,0.00045,0.00045,0.00025,0.001,,,
NB66,,NB66,478861,2323246,,6.91,,8.06,,,,,3.4,1.5,,,0.05332239058428509,,,0.0017,0.0002,0.00045,0.00045,0.00025,0.0052,,,
NB66,,NB66,478861,2323246,,6.2,,8.01,,,,,3.4,1.5,,,0.048254323405450286,,,0.0015,0.0001,0.00045,0.00045,0.00025,0.0098,,,
NB66,,NB66,478861,2323246,,6.35,,8.09,,,,,3.9,1.5,,,0.03886380352023082,,,0.0019,0.0001,0.00045,0.00045,0.00025,0.0088,,,
NB66,,NB66,478861,2323246,,6.24,,8.07,,,,,3.3,1.5,,,0.028405142834302042,,,0.0016,0.0001,0.00045,0.00045,0.00025,0.001,,,
NB66,,NB66,478861,2323246,,6.12,,8.05,,,,,4.1,1.5,,,0.027424247352758224,,,0.0021,0.0001,0.00045,0.00045,0.00025,0.0097,,,
NB66,,NB66,478861,2323246,,6.09,,8.03,,,,,4.1,1.5,,,0.030816876534636533,,,0.0013,0.0001,0.00045,0.00045,0.00025,0.001,,,
NB66,,NB66,478861,2323246,,6.06,,8.08,,,,,3.6,1.5,,,0.045600060200445484,,,0.0025,0.0001,0.00045,0.00045,0.00025,0.0114,,,
NB66,,NB66,478861,2323246,,6.29,,8.04,,,,,3.3,1.5,,,0.026481675542776677,,,0.0021,0.0001,0.00045,0.00045,0.00025,0.0141,,,
NB66,,NB66,478861,2323246,,6.06,,8.02,,,,,3.6,1.5,,,0.04389463426361705,,,0.0019,0.0001,0.00045,0.00045,0.00025,0.0115,,,
NB66,,NB66,478861,2323246,,6.05,,8.01,,,,,4.2,1.5,,,0.02387098334494411,,,0.0014,0.0001,0.00045,0.00045,0.00025,0.001,,,
NB66,,NB66,478861,2323246,,6.1,,8.02,,,,,<3,1.5,,,0.034780905648756126,,,0.0017,0.0001,0.00045,0.00045,0.00025,0.0126,,,
NB66,,NB66,478861,2323246,,6.23,,8.02,,,,,<3,1,,,0.03897281316622919,,,0.0019,0.0001,0.0001,0.00015,0.0001,0.015,,,
NB66,,NB66,478861,2323246,,6,,8.01,,,,,3.6,1,,,0.06,,,0.002,0.0001,0.0001,0.00015,0.0001,0.0127,,,
NB66,,NB66,478861,2323246,,6.13,,8.05,,,,,<3,1,,,0.022725582971932785,,,0.0021,0.0001,0.0001,0.00015,0.0001,0.0094,,,
NB66,,NB66,478861,2323246,,6.19,,8.05,,,,,<3,1,,,0.06,,,0.0013,0.0001,0.0001,0.00015,0.0002,0.001,,,
NB67,,NB67,481604,2332924,,6.75,,8.11,,,,,4.2,1.5,,,0.03954519901815311,,,0.0008,0.0001,0.00045,0.00045,0.00025,0.001,,,
NB67,,NB67,481604,2332924,,6.95,,8.1,,,,,3.3,1.5,,,0.04347723805994354,,,0.0013,0.0001,0.00045,0.00045,0.00025,0.001,,,
NB67,,NB67,481604,2332924,,6.84,,8.08,,,,,3.5,1.5,,,0.039095999726900574,,,0.001,0.0001,0.00045,0.00045,0.00025,0.0058,,,
NB67,,NB67,481604,2332924,,6.44,,8.08,,,,,4.2,1.5,,,0.04400965580507602,,,0.0015,0.0001,0.00045,0.00045,0.00025,0.0037,,,
NB67,,NB67,481604,2332924,,6.32,,8.1,,,,,4.5,1.5,,,0.03542239960350378,,,0.0011,0.0001,0.00045,0.00045,0.00025,0.001,,,
NB67,,NB67,481604,2332924,,6.22,,8.08,,,,,4.2,1.5,,,0.06,,,0.0016,0.0001,0.00045,0.00045,0.00025,0.001,,,
NB67,,NB67,481604,2332924,,6.19,,8.07,,,,,4.2,1.5,,,0.031737959262970544,,,0.0009,0.0001,0.00045,0.00045,0.00025,0.001,,,
NB67,,NB67,481604,2332924,,6.11,,8.1,,,,,3.8,1.5,,,0.05647465082638811,,,0.0013,0.0001,0.00045,0.00045,0.00025,0.001,,,
NB67,,NB67,481604,2332924,,6.37,,8.12,,,,,4.2,1.5,,,0.029646884803041913,,,0.0014,0.0001,0.00045,0.00045,0.00025,0.001,,,
NB67,,NB67,481604,2332924,,6.17,,8.05,,,,,4.4,1.5,,,0.03664349227675959,,,0.0014,0.0001,0.00045,0.00045,0.00025,0.001,,,
NB67,,NB67,481604,2332924,,6.24,,8.03,,,,,4.8,1.5,,,0.025387410847985074,,,0.0012,0.0001,0.00045,0.00045,0.00025,0.001,,,
NB67,,NB67,481604,2332924,,6.27,,8.04,,,,,4.1,1.5,,,0.04417434108963982,,,0.0017,0.0001,0.00045,0.00045,0.00025,0.0033,,,
NB67,,NB67,481604,2332924,,6.29,,8.11,,,,,3.4,1,,,0.06,,,0.0017,0.0001,0.0001,0.0021,0.0001,0.0084,,,
NB67,,NB67,481604,2332924,,6.12,,8.04,,,,,4.4,1,,,0.03641684767272648,,,0.0011,0.0001,0.0001,0.0017,0.0001,0.0071,,,
NB67,,NB67,481604,2332924,,6.2,,8.1,,,,,3.9,1,,,0.0348716447910954,,,0.0023,0.0001,0.0001,0.00015,0.0001,0.0138,,,
NB67,,NB67,481604,2332924,,6.2,,8.1,,,,,<3,1,,,0.024997634153114057,,,0.0013,0.0001,0.0001,0.00015,0.0001,0.001,,,
NB68,,NB68,474553,2325763,,6.96,,8.13,,,,,3.9,1.5,,,0.03446412425910226,,,0.0006,0.0001,0.00045,0.00045,0.00025,0.001,,,
NB68,,NB68,474553,2325763,,6.91,,8.14,,,,,3.5,1.5,,,0.021016960557318717,,,0.0019,0.0001,0.00045,0.00045,0.00025,0.001,,,
NB68,,NB68,474553,2325763,,6.75,,8.16,,,,,3.6,1.5,,,0.02689549725851199,,,0.0015,0.0001,0.00045,0.00045,0.00025,0.0036,,,
NB68,,NB68,474553,2325763,,6.35,,8.12,,,,,3.9,1.5,,,0.04066445668835502,,,0.0018,0.0001,0.00045,0.00045,0.00025,0.0025,,,
NB68,,NB68,474553,2325763,,6.27,,8.14,,,,,4.4,1.5,,,0.06,,,0.0009,0.0001,0.00045,0.00045,0.00025,0.001,,,
NB68,,NB68,474553,2325763,,6.18,,8.12,,,,,4.5,1.5,,,0.06,,,0.0025,0.0001,0.00045,0.00045,0.00025,0.001,,,
NB68,,NB68,474553,2325763,,6.14,,8.09,,,,,4.8,1.5,,,0.03027482760422775,,,0.0012,0.0001,0.00045,0.00045,0.00025,0.001,,,
NB68,,NB68,474553,2325763,,6.1,,8.06,,,,,4.5,1.5,,,0.06,,,0.0019,0.0001,0.00045,0.00045,0.00025,0.001,,,
NB68,,NB68,474553,2325763,,6.2,,8.17,,,,,3.8,1.5,,,0.040915490118912386,,,0.0016,0.0001,0.00045,0.00045,0.00025,0.001,,,
NB68,,NB68,474553,2325763,,6.13,,8.08,,,,,4.2,1.5,,,0.03545373217113359,,,0.0019,0.0001,0.00045,0.00045,0.00025,0.001,,,
NB68,,NB68,474553,2325763,,6.18,,8.11,,,,,4.2,1.5,,,0.04381640240438319,,,0.0008,0.0001,0.00045,0.00045,0.00025,0.001,,,
NB68,,NB68,474553,2325763,,6.22,,8.12,,,,,4.8,1.5,,,0.03830385421650861,,,0.0023,0.0001,0.00045,0.00045,0.00025,0.0045,,,
NB68,,NB68,474553,2325763,,6.12,,8.15,,,,,<3,1,,,0.03898338850733633,,,0.0014,0.0001,0.0001,0.0012,0.0001,0.01,,,
NB68,,NB68,474553,2325763,,6.05,,8.06,,,,,4.1,1,,,0.03229701228022514,,,0.0013,0.0001,0.0001,0.0014,0.0001,0.0084,,,
NB68,,NB68,474553,2325763,,6.18,,8.06,,,,,4.1,1,,,0.022554815462612825,,,0.0022,0.0001,0.0001,0.00015,0.0002,0.0083,,,
NB68,,NB68,474553,2325763,,6.11,,8.04,,,,,3.5,1,,,0.02139516738617059,,,0.0017,0.0001,0.0001,0.00015,0.0002,0.001,,,
NB69,,NB69,454256,2310803,,6.77,,8.02,,,,,4.4,1.5,,,0.0474675237947644,,,0.0006,0.0001,0.00045,0.00045,0.00025,0.001,,,
NB69,,NB69,454256,2310803,,6.71,,8.12,,,,,3.8,1.5,,,0.03387653497275755,,,0.0013,0.0001,0.00045,0.00045,0.00025,0.0069,,,
NB69,,NB69,454256,2310803,,6.37,,8.1,,,,,4.2,1.5,,,0.030170639006300147,,,0.001,0.0001,0.00045,0.00045,0.00025,0.0092,,,
NB69,,NB69,454256,2310803,,6.31,,8.09,,,,,4.2,1.5,,,0.03756889922875586,,,0.0015,0.0001,0.00045,0.00045,0.00025,0.0106,,,
NB69,,NB69,454256,2310803,,6.22,,8.08,,,,,4.1,1.5,,,0.0499708918383244,,,0.0012,0.0001,0.00045,0.00045,0.00025,0.001,,,
NB69,,NB69,454256,2310803,,6.14,,8.06,,,,,4.3,1.5,,,0.0399854448814354,,,0.0019,0.0001,0.00045,0.00045,0.00025,0.0099,,,
NB69,,NB69,454256,2310803,,6.11,,8.04,,,,,4.7,1.5,,,0.029521460674804354,,,0.0015,0.0001,0.00045,0.00045,0.00025,0.001,,,
NB69,,NB69,454256,2310803,,6.08,,8.02,,,,,4.7,1.5,,,0.05843471250480889,,,0.0016,0.0001,0.00045,0.00045,0.00025,0.0074,,,
NB69,,NB69,454256,2310803,,6.27,,8.05,,,,,4.3,1.5,,,0.06,,,0.0019,0.0001,0.00045,0.00045,0.00025,0.0082,,,
NB69,,NB69,454256,2310803,,6.06,,8.09,,,,,4.7,1.5,,,0.044812363116917026,,,0.0023,0.0001,0.00045,0.00045,0.00025,0.008,,,
NB69,,NB69,454256,2310803,,6.16,,8.07,,,,,4.8,1.5,,,0.053317930208423965,,,0.0017,0.0001,0.00045,0.00045,0.00025,0.001,,,
NB69,,NB69,454256,2310803,,6.11,,8.04,,,,,4.2,1.5,,,0.05876774104496818,,,0.0018,0.0001,0.00045,0.00045,0.00025,0.0064,,,
NB69,,NB69,454256,2310803,,6.2,,8.03,,,,,3.3,1,,,0.0564309263906875,,,0.0017,0.0001,0.0001,0.0011,0.0001,0.0092,,,
NB69,,NB69,454256,2310803,,6.02,,8.06,,,,,4.5,1,,,0.04679827144436455,,,0.0018,0.0001,0.0001,0.0012,0.0001,0.0078,,,
NB69,,NB69,454256,2310803,,6.22,,8.03,,,,,4.2,1,,,0.04653163600249531,,,0.0026,0.0001,0.0001,0.00015,0.0001,0.0115,,,
NB69,,NB69,454256,2310803,,6,,8.08,,,,,3.3,1,,,0.04522229069875537,,,0.0015,0.0001,0.0001,0.00015,0.0001,0.001,,,
NB70,,NB70,458041,2305149,,7.22,,7.84,,,,,4.8,1.5,,,0.02515480624720684,,,0.0008,0.0001,0.00045,0.00045,0.00025,0.001,,,
NB70,,NB70,458041,2305149,,6.81,,8.11,,,,,6.3,1.5,,,0.04829208994949697,,,0.0018,0.0001,0.00045,0.00045,0.00025,0.0201,,,
NB70,,NB70,458041,2305149,,6.52,,8.09,,,,,6.8,1.5,,,0.022903521980212397,,,0.0014,0.0001,0.00045,0.00045,0.00025,0.0167,,,
NB70,,NB70,458041,2305149,,6.35,,8.1,,,,,6.2,1.5,,,0.028074525379333293,,,0.0017,0.0001,0.00045,0.00045,0.00025,0.0164,,,
NB70,,NB70,458041,2305149,,6.29,,8.12,,,,,6.3,1.5,,,0.06,,,0.001,0.0001,0.00045,0.00045,0.00025,0.001,,,
NB70,,NB70,458041,2305149,,6.22,,8.1,,,,,5.6,1.5,,,0.05079856786214871,,,0.0026,0.0001,0.00045,0.00045,0.00025,0.0118,,,
NB70,,NB70,458041,2305149,,6.19,,8.08,,,,,5.5,1.5,,,0.06,,,0.0013,0.0001,0.00045,0.00045,0.00025,0.001,,,
NB70,,NB70,458041,2305149,,6.16,,8.07,,,,,5.2,1.5,,,0.03393834813264159,,,0.0026,0.0001,0.00045,0.00045,0.00025,0.0125,,,
NB70,,NB70,458041,2305149,,6.22,,8.1,,,,,5.4,1.5,,,0.024658725262902515,,,0.0022,0.0001,0.00045,0.00045,0.00025,0.0132,,,
NB70,,NB70,458041,2305149,,6.17,,8.08,,,,,6.3,1.5,,,0.034325083881786456,,,0.0029,0.0001,0.00045,0.00045,0.00025,0.0103,,,
NB70,,NB70,458041,2305149,,6.22,,8.05,,,,,6.4,1.5,,,0.038865289537320574,,,0.0012,0.0001,0.00045,0.00045,0.00025,0.001,,,
NB70,,NB70,458041,2305149,,6.18,,8.03,,,,,5.8,1.5,,,0.038541794045929625,,,0.0025,0.0001,0.00045,0.00045,0.00025,0.0095,,,
NB70,,NB70,458041,2305149,,6.15,,8.07,,,,,5.5,1,,,0.05650427843592091,,,0.0022,0.0001,0.0001,0.0019,0.0001,0.013,,,
NB70,,NB70,458041,2305149,,6.11,,8.05,,,,,6.2,1,,,0.032853096693470564,,,0.002,0.0001,0.0001,0.0011,0.0001,0.011,,,
